filename,aesthetic_score
Ting_00004_.png,18.679397583007812
Ting_00002_.png,17.6134090423584
Dutt_00003_.png,17.13690757751465
Ting_00001_.png,16.78260040283203
Ting_00008_.png,16.70092010498047
Dutt_00005_.png,16.648622512817383
Dutt_00008_.png,16.622806549072266
TokTok_00001_.png,16.48322296142578
Gong_00010_.png,16.400495529174805
Gluduk_00008_.png,16.382837295532227
Ting_00006_.png,16.16139793395996
Gong_00001_.png,15.912079811096191
Gluduk_00005_.png,15.898791313171387
Gluduk_00001_.png,15.871986389160156
Gluduk_00003_.png,15.81139087677002
Gong_00004_.png,15.631693840026855
Ting_00003_.png,15.572050094604492
Dutt_00009_.png,15.451705932617188
Gong_00003_.png,15.450130462646484
Gong_00006_.png,15.329490661621094
Gluduk_00010_.png,15.22676944732666
Dutt_00006_.png,14.998873710632324
Gong_00007_.png,14.970037460327148
Dutt_00004_.png,14.913961410522461
Dutt_00007_.png,14.878108978271484
Gluduk_00007_.png,14.828446388244629
TokTok_00009_.png,14.719679832458496
Dutt_00001_.png,14.62965202331543
Gluduk_00009_.png,14.617483139038086
Ting_00007_.png,14.577240943908691
TokTok_00008_.png,14.508607864379883
Gong_00005_.png,14.424066543579102
Gong_00009_.png,14.336013793945312
TokTok_00006_.png,14.193206787109375
TokTok_00010_.png,14.100686073303223
TokTok_00002_.png,14.071130752563477
Byur_00009_.png,14.020435333251953
Byur_00010_.png,13.92808723449707
Gong_00002_.png,13.865521430969238
Ting_00010_.png,13.710650444030762
Gluduk_00002_.png,13.495966911315918
TokTok_00007_.png,13.487058639526367
Ting_00009_.png,13.460617065429688
Byur_00001_.png,13.413744926452637
Gong_00008_.png,13.25225830078125
Gluduk_00004_.png,13.196757316589355
Dutt_00002_.png,13.12565803527832
Byur_00006_.png,13.102022171020508
Dutt_00010_.png,13.074235916137695
TokTok_00004_.png,12.940382957458496
Gluduk_00006_.png,12.926290512084961
TokTok_00003_.png,12.59273910522461
Byur_00007_.png,12.530052185058594
Byur_00002_.png,12.46630573272705
Ting_00005_.png,11.878763198852539
Byur_00004_.png,11.764188766479492
Byur_00005_.png,11.739991188049316
TokTok_00005_.png,11.427474021911621
Byur_00003_.png,11.291013717651367
Byur_00008_.png,10.505692481994629
